

Mean energy (eV)
COMMENT: generated by bolsig_convert.py
-----------------------
1.448120000000000118e+02 4.057210000000000427e+00
1.552230000000000132e+02 4.332690000000000374e+00
1.663820000000000050e+02 4.608990000000000364e+00
1.783429999999999893e+02 4.888010000000000410e+00
1.911639999999999873e+02 5.166669999999999874e+00
2.049070000000000107e+02 5.447980000000000267e+00
2.196390000000000100e+02 5.730439999999999756e+00
2.354290000000000020e+02 6.021340000000000359e+00
2.523540000000000134e+02 6.321489999999999831e+00
2.704959999999999809e+02 6.627779999999999561e+00
2.899420000000000073e+02 6.944480000000000430e+00
3.107869999999999777e+02 7.271670000000000300e+00
3.331299999999999955e+02 7.614729999999999777e+00
3.570779999999999745e+02 7.971790000000000376e+00
3.827490000000000236e+02 8.348309999999999675e+00
4.102660000000000196e+02 8.745430000000000703e+00
4.397599999999999909e+02 9.162819999999999965e+00
4.713750000000000000e+02 9.603379999999999583e+00
5.052629999999999768e+02 1.006980000000000075e+01
5.415869999999999891e+02 1.056349999999999945e+01
5.805230000000000246e+02 1.108789999999999942e+01
6.222569999999999482e+02 1.164540000000000042e+01
6.669919999999999618e+02 1.223780000000000001e+01
7.149429999999999836e+02 1.286819999999999986e+01
7.663410000000000082e+02 1.354049999999999976e+01
8.214349999999999454e+02 1.425760000000000005e+01
8.804880000000000564e+02 1.502420000000000044e+01
9.437880000000000109e+02 1.584440000000000026e+01
1.011639999999999986e+03 1.672190000000000154e+01
1.084369999999999891e+03 1.766369999999999862e+01
1.162319999999999936e+03 1.867330000000000112e+01
1.245880000000000109e+03 1.976129999999999853e+01
1.335450000000000045e+03 2.093440000000000012e+01
1.431460000000000036e+03 2.219429999999999836e+01
1.534369999999999891e+03 2.355940000000000012e+01
1.644680000000000064e+03 2.503849999999999909e+01
1.762910000000000082e+03 2.663500000000000156e+01
1.889650000000000091e+03 2.837209999999999965e+01
2.025500000000000000e+03 3.025740000000000052e+01
2.171119999999999891e+03 3.230649999999999977e+01
2.327199999999999818e+03 3.453670000000000329e+01
2.494510000000000218e+03 3.697489999999999810e+01
2.673840000000000146e+03 3.964220000000000255e+01
2.866070000000000164e+03 4.256080000000000041e+01
3.072110000000000127e+03 4.574589999999999890e+01
3.292969999999999800e+03 4.925430000000000064e+01
3.529710000000000036e+03 5.312299999999999756e+01
3.783460000000000036e+03 5.736899999999999977e+01
4.055460000000000036e+03 6.206759999999999877e+01
4.347010000000000218e+03 6.725870000000000459e+01
4.659520000000000437e+03 7.302589999999999293e+01
4.994510000000000218e+03 7.943380000000000507e+01
5.353560000000000400e+03 8.659189999999999543e+01
5.738439999999999600e+03 9.460150000000000148e+01
6.150989999999999782e+03 1.035840000000000032e+02
6.593189999999999600e+03 1.137019999999999982e+02
7.067180000000000291e+03 1.251440000000000055e+02
7.575250000000000000e+03 1.380970000000000084e+02
-----------------------


Mobility *N (1/m/V/s)
COMMENT: generated by bolsig_convert.py
-----------------------
1.000000000000000021e-02 4.046459999999999577e+25
1.071889999999999996e-02 4.024479999999999810e+25
1.148949999999999971e-02 4.000810000000000215e+25
1.231550000000000006e-02 3.975319999999999943e+25
1.320089999999999979e-02 3.947869999999999605e+25
1.414989999999999998e-02 3.918279999999999615e+25
1.516720000000000047e-02 3.886390000000000055e+25
1.625760000000000052e-02 3.852020000000000052e+25
1.742629999999999874e-02 3.814969999999999922e+25
1.867910000000000056e-02 3.775030000000000149e+25
2.002200000000000160e-02 3.732000000000000193e+25
2.146139999999999853e-02 3.685650000000000010e+25
2.300429999999999836e-02 3.635790000000000180e+25
2.465809999999999877e-02 3.582189999999999803e+25
2.643080000000000082e-02 3.524399999999999914e+25
2.833099999999999855e-02 3.462789999999999947e+25
3.036770000000000094e-02 3.396930000000000178e+25
3.255090000000000067e-02 3.326709999999999857e+25
3.489099999999999840e-02 3.252099999999999913e+25
3.739939999999999931e-02 3.173060000000000152e+25
4.008810000000000151e-02 3.089690000000000199e+25
4.297000000000000125e-02 3.002149999999999972e+25
4.605920000000000153e-02 2.910660000000000111e+25
4.937049999999999772e-02 2.815549999999999855e+25
5.291980000000000295e-02 2.717249999999999789e+25
5.672429999999999833e-02 2.616270000000000026e+25
6.080220000000000069e-02 2.513219999999999876e+25
6.517340000000000633e-02 2.408780000000000066e+25
6.985879999999999868e-02 2.303669999999999794e+25
7.488100000000000311e-02 2.198700000000000202e+25
8.026429999999999676e-02 2.094660000000000185e+25
8.603470000000000562e-02 1.992300000000000165e+25
9.221980000000000455e-02 1.892589999999999910e+25
9.884959999999999580e-02 1.796180000000000000e+25
1.059559999999999946e-01 1.703769999999999967e+25
1.135729999999999934e-01 1.615959999999999933e+25
1.217379999999999990e-01 1.533209999999999984e+25
1.304899999999999949e-01 1.455889999999999983e+25
1.398709999999999953e-01 1.384200000000000042e+25
1.499270000000000047e-01 1.318200000000000022e+25
1.607049999999999867e-01 1.257820000000000014e+25
1.722589999999999955e-01 1.202620000000000030e+25
1.846430000000000016e-01 1.152770000000000034e+25
1.979170000000000096e-01 1.107669999999999906e+25
2.121450000000000002e-01 1.066899999999999970e+25
2.273969999999999880e-01 1.030009999999999972e+25
2.437439999999999884e-01 9.965550000000000084e+24
2.612680000000000002e-01 9.660889999999999746e+24
2.800500000000000211e-01 9.382699999999999712e+24
3.001840000000000064e-01 9.125769999999999599e+24
3.217639999999999945e-01 8.887419999999999926e+24
3.448959999999999804e-01 8.664630000000000418e+24
3.696909999999999918e-01 8.453269999999999923e+24
3.962689999999999824e-01 8.254470000000000061e+24
4.247569999999999957e-01 8.064599999999999960e+24
4.552939999999999765e-01 7.882169999999999687e+24
4.880249999999999866e-01 7.706290000000000075e+24
5.231099999999999639e-01 7.534909999999999761e+24
5.607170000000000210e-01 7.368070000000000229e+24
6.010280000000000067e-01 7.205190000000000380e+24
6.442360000000000309e-01 7.045680000000000357e+24
6.905510000000000259e-01 6.889980000000000362e+24
7.401959999999999651e-01 6.737109999999999503e+24
7.934099999999999486e-01 6.586829999999999623e+24
8.504490000000000105e-01 6.438879999999999673e+24
9.115889999999999826e-01 6.293020000000000420e+24
9.771239999999999926e-01 6.150910000000000047e+24
1.047369999999999912e+00 6.008419999999999546e+24
1.122670000000000057e+00 5.867030000000000091e+24
1.203379999999999894e+00 5.726329999999999905e+24
1.289889999999999981e+00 5.585860000000000192e+24
1.382619999999999960e+00 5.445119999999999597e+24
1.482019999999999893e+00 5.303580000000000488e+24
1.588559999999999972e+00 5.160700000000000026e+24
1.702769999999999895e+00 5.016009999999999582e+24
1.825180000000000025e+00 4.869149999999999770e+24
1.956399999999999917e+00 4.719899999999999951e+24
2.097049999999999859e+00 4.567429999999999961e+24
2.247809999999999864e+00 4.413929999999999909e+24
2.409400000000000208e+00 4.258879999999999849e+24
2.582619999999999916e+00 4.103079999999999906e+24
2.768289999999999917e+00 3.947569999999999974e+24
2.967299999999999827e+00 3.793529999999999771e+24
3.180629999999999846e+00 3.642189999999999791e+24
3.409289999999999932e+00 3.494740000000000121e+24
3.654380000000000184e+00 3.352239999999999786e+24
3.917100000000000026e+00 3.215580000000000102e+24
4.198710000000000164e+00 3.085439999999999966e+24
4.500560000000000116e+00 2.962279999999999788e+24
4.824110000000000120e+00 2.846350000000000244e+24
5.170919999999999739e+00 2.737720000000000170e+24
5.542659999999999698e+00 2.636309999999999822e+24
5.941130000000000244e+00 2.542190000000000185e+24
6.368249999999999744e+00 2.454530000000000020e+24
6.826069999999999638e+00 2.373259999999999955e+24
7.316810000000000258e+00 2.298009999999999964e+24
7.842819999999999681e+00 2.228399999999999920e+24
8.406650000000000844e+00 2.164019999999999928e+24
9.011020000000000252e+00 2.104480000000000025e+24
9.658830000000000027e+00 2.049699999999999932e+24
1.035319999999999929e+01 1.998659999999999957e+24
1.109750000000000014e+01 1.951410000000000075e+24
1.189530000000000065e+01 1.908569999999999913e+24
1.275050000000000061e+01 1.867509999999999965e+24
1.366719999999999935e+01 1.828740000000000074e+24
1.464969999999999928e+01 1.793749999999999906e+24
1.570289999999999964e+01 1.760230000000000003e+24
1.683180000000000121e+01 1.729720000000000002e+24
1.804189999999999827e+01 1.700080000000000038e+24
1.933889999999999887e+01 1.673109999999999990e+24
2.072919999999999874e+01 1.648510000000000013e+24
2.221950000000000003e+01 1.623979999999999947e+24
2.381690000000000040e+01 1.600470000000000107e+24
2.552909999999999968e+01 1.575050000000000069e+24
2.736439999999999984e+01 1.553120000000000008e+24
2.933170000000000144e+01 1.531750000000000036e+24
3.144040000000000035e+01 1.510770000000000025e+24
3.370060000000000144e+01 1.493100000000000030e+24
3.612339999999999662e+01 1.472550000000000120e+24
3.872039999999999793e+01 1.452060000000000018e+24
4.150399999999999778e+01 1.428780000000000114e+24
4.448780000000000001e+01 1.408320000000000050e+24
4.768610000000000326e+01 1.387769999999999872e+24
5.111430000000000007e+01 1.368330000000000035e+24
5.478900000000000148e+01 1.347590000000000061e+24
5.872789999999999822e+01 1.326820000000000049e+24
6.294989999999999952e+01 1.305690000000000115e+24
6.747539999999999338e+01 1.285120000000000000e+24
7.232630000000000337e+01 1.264759999999999885e+24
7.752599999999999625e+01 1.244919999999999985e+24
8.309940000000000282e+01 1.225210000000000073e+24
8.907349999999999568e+01 1.205920000000000025e+24
9.547719999999999629e+01 1.186650000000000048e+24
1.023409999999999940e+02 1.168310000000000049e+24
1.096989999999999981e+02 1.150369999999999979e+24
1.175849999999999937e+02 1.132560000000000029e+24
1.260379999999999967e+02 1.115329999999999970e+24
1.350989999999999895e+02 1.098339999999999949e+24
1.448120000000000118e+02 1.081289999999999985e+24
1.552230000000000132e+02 1.064660000000000020e+24
1.663820000000000050e+02 1.048130000000000004e+24
1.783429999999999893e+02 1.032090000000000031e+24
1.911639999999999873e+02 1.015600000000000021e+24
2.049070000000000107e+02 9.991660000000000467e+23
2.196390000000000100e+02 9.822389999999999982e+23
2.354290000000000020e+02 9.659650000000000490e+23
2.523540000000000134e+02 9.498690000000000406e+23
2.704959999999999809e+02 9.336440000000000556e+23
2.899420000000000073e+02 9.174619999999999733e+23
3.107869999999999777e+02 9.011589999999999961e+23
3.331299999999999955e+02 8.851109999999999415e+23
3.570779999999999745e+02 8.687760000000000398e+23
3.827490000000000236e+02 8.528890000000000207e+23
4.102660000000000196e+02 8.372189999999999384e+23
4.397599999999999909e+02 8.214559999999999790e+23
4.713750000000000000e+02 8.057460000000000246e+23
5.052629999999999768e+02 7.901400000000000598e+23
5.415869999999999891e+02 7.745690000000000501e+23
5.805230000000000246e+02 7.591349999999999646e+23
6.222569999999999482e+02 7.438210000000000322e+23
6.669919999999999618e+02 7.285630000000000013e+23
7.149429999999999836e+02 7.133750000000000149e+23
7.663410000000000082e+02 6.983480000000000640e+23
8.214349999999999454e+02 6.833979999999999607e+23
8.804880000000000564e+02 6.686720000000000000e+23
9.437880000000000109e+02 6.541239999999999801e+23
1.011639999999999986e+03 6.396929999999999484e+23
1.084369999999999891e+03 6.255330000000000029e+23
1.162319999999999936e+03 6.114920000000000661e+23
1.245880000000000109e+03 5.978350000000000286e+23
1.335450000000000045e+03 5.845010000000000050e+23
1.431460000000000036e+03 5.712150000000000024e+23
1.534369999999999891e+03 5.584269999999999908e+23
1.644680000000000064e+03 5.460329999999999809e+23
1.762910000000000082e+03 5.337470000000000013e+23
1.889650000000000091e+03 5.219780000000000058e+23
2.025500000000000000e+03 5.104730000000000249e+23
2.171119999999999891e+03 4.992109999999999782e+23
2.327199999999999818e+03 4.882450000000000050e+23
2.494510000000000218e+03 4.777539999999999890e+23
2.673840000000000146e+03 4.676470000000000066e+23
2.866070000000000164e+03 4.578369999999999735e+23
3.072110000000000127e+03 4.481359999999999811e+23
3.292969999999999800e+03 4.389630000000000181e+23
3.529710000000000036e+03 4.302200000000000220e+23
3.783460000000000036e+03 4.216060000000000026e+23
4.055460000000000036e+03 4.134210000000000071e+23
4.347010000000000218e+03 4.055269999999999667e+23
4.659520000000000437e+03 3.980750000000000160e+23
4.994510000000000218e+03 3.908899999999999764e+23
5.353560000000000400e+03 3.842089999999999893e+23
5.738439999999999600e+03 3.779420000000000068e+23
6.150989999999999782e+03 3.720540000000000068e+23
6.593189999999999600e+03 3.666200000000000178e+23
7.067180000000000291e+03 3.617900000000000299e+23
7.575250000000000000e+03 3.573580000000000173e+23
-----------------------


Diffusion coefficient *N (1/m/s)
COMMENT: generated by bolsig_convert.py
-----------------------
1.000000000000000021e-02 1.117099999999999947e+24
1.071889999999999996e-02 1.117500000000000009e+24
1.148949999999999971e-02 1.117939999999999944e+24
1.231550000000000006e-02 1.118410000000000052e+24
1.320089999999999979e-02 1.118929999999999999e+24
1.414989999999999998e-02 1.119479999999999985e+24
1.516720000000000047e-02 1.120090000000000048e+24
1.625760000000000052e-02 1.120749999999999950e+24
1.742629999999999874e-02 1.121470000000000063e+24
1.867910000000000056e-02 1.122249999999999985e+24
2.002200000000000160e-02 1.123089999999999983e+24
2.146139999999999853e-02 1.124009999999999993e+24
2.300429999999999836e-02 1.125000000000000048e+24
2.465809999999999877e-02 1.126079999999999950e+24
2.643080000000000082e-02 1.127140000000000049e+24
2.833099999999999855e-02 1.128400000000000046e+24
3.036770000000000094e-02 1.129759999999999992e+24
3.255090000000000067e-02 1.131220000000000020e+24
3.489099999999999840e-02 1.132789999999999965e+24
3.739939999999999931e-02 1.134459999999999993e+24
4.008810000000000151e-02 1.136260000000000007e+24
4.297000000000000125e-02 1.138169999999999939e+24
4.605920000000000153e-02 1.140209999999999991e+24
4.937049999999999772e-02 1.142359999999999960e+24
5.291980000000000295e-02 1.144640000000000050e+24
5.672429999999999833e-02 1.147040000000000025e+24
6.080220000000000069e-02 1.149569999999999987e+24
6.517340000000000633e-02 1.152209999999999999e+24
6.985879999999999868e-02 1.154979999999999999e+24
7.488100000000000311e-02 1.157870000000000017e+24
8.026429999999999676e-02 1.160880000000000055e+24
8.603470000000000562e-02 1.163879999999999990e+24
9.221980000000000455e-02 1.167090000000000058e+24
9.884959999999999580e-02 1.170389999999999973e+24
1.059559999999999946e-01 1.173770000000000035e+24
1.135729999999999934e-01 1.177189999999999969e+24
1.217379999999999990e-01 1.180650000000000044e+24
1.304899999999999949e-01 1.184109999999999984e+24
1.398709999999999953e-01 1.187540000000000020e+24
1.499270000000000047e-01 1.190930000000000050e+24
1.607049999999999867e-01 1.194260000000000003e+24
1.722589999999999955e-01 1.197520000000000046e+24
1.846430000000000016e-01 1.200689999999999974e+24
1.979170000000000096e-01 1.203770000000000056e+24
2.121450000000000002e-01 1.206779999999999959e+24
2.273969999999999880e-01 1.209709999999999984e+24
2.437439999999999884e-01 1.212589999999999900e+24
2.612680000000000002e-01 1.215440000000000046e+24
2.800500000000000211e-01 1.218189999999999975e+24
3.001840000000000064e-01 1.221030000000000019e+24
3.217639999999999945e-01 1.223909999999999936e+24
3.448959999999999804e-01 1.226840000000000094e+24
3.696909999999999918e-01 1.229759999999999883e+24
3.962689999999999824e-01 1.232859999999999900e+24
4.247569999999999957e-01 1.236080000000000071e+24
4.552939999999999765e-01 1.239440000000000063e+24
4.880249999999999866e-01 1.242969999999999913e+24
5.231099999999999639e-01 1.246669999999999891e+24
5.607170000000000210e-01 1.250570000000000035e+24
6.010280000000000067e-01 1.254690000000000012e+24
6.442360000000000309e-01 1.258840000000000027e+24
6.905510000000000259e-01 1.263460000000000016e+24
7.401959999999999651e-01 1.268389999999999952e+24
7.934099999999999486e-01 1.273680000000000080e+24
8.504490000000000105e-01 1.279359999999999899e+24
9.115889999999999826e-01 1.285509999999999961e+24
9.771239999999999926e-01 1.292010000000000111e+24
1.047369999999999912e+00 1.299310000000000118e+24
1.122670000000000057e+00 1.307329999999999970e+24
1.203379999999999894e+00 1.316190000000000089e+24
1.289889999999999981e+00 1.326040000000000128e+24
1.382619999999999960e+00 1.337019999999999909e+24
1.482019999999999893e+00 1.349309999999999929e+24
1.588559999999999972e+00 1.363069999999999946e+24
1.702769999999999895e+00 1.378449999999999882e+24
1.825180000000000025e+00 1.395590000000000095e+24
1.956399999999999917e+00 1.414559999999999958e+24
2.097049999999999859e+00 1.435160000000000111e+24
2.247809999999999864e+00 1.457760000000000042e+24
2.409400000000000208e+00 1.481989999999999994e+24
2.582619999999999916e+00 1.507600000000000096e+24
2.768289999999999917e+00 1.534259999999999928e+24
2.967299999999999827e+00 1.561569999999999962e+24
3.180629999999999846e+00 1.589120000000000034e+24
3.409289999999999932e+00 1.616480000000000042e+24
3.654380000000000184e+00 1.643249999999999924e+24
3.917100000000000026e+00 1.669080000000000128e+24
4.198710000000000164e+00 1.693680000000000105e+24
4.500560000000000116e+00 1.716830000000000021e+24
4.824110000000000120e+00 1.738379999999999955e+24
5.170919999999999739e+00 1.758229999999999956e+24
5.542659999999999698e+00 1.776369999999999924e+24
5.941130000000000244e+00 1.792679999999999973e+24
6.368249999999999744e+00 1.807450000000000115e+24
6.826069999999999638e+00 1.820630000000000107e+24
7.316810000000000258e+00 1.832330000000000002e+24
7.842819999999999681e+00 1.842639999999999912e+24
8.406650000000000844e+00 1.851660000000000056e+24
9.011020000000000252e+00 1.859490000000000113e+24
9.658830000000000027e+00 1.865929999999999918e+24
1.035319999999999929e+01 1.871720000000000057e+24
1.109750000000000014e+01 1.876619999999999955e+24
1.189530000000000065e+01 1.880369999999999907e+24
1.275050000000000061e+01 1.883410000000000117e+24
1.366719999999999935e+01 1.885720000000000111e+24
1.464969999999999928e+01 1.887019999999999980e+24
1.570289999999999964e+01 1.888740000000000116e+24
1.683180000000000121e+01 1.889680000000000063e+24
1.804189999999999827e+01 1.889390000000000051e+24
1.933889999999999887e+01 1.889390000000000051e+24
2.072919999999999874e+01 1.889139999999999911e+24
2.221950000000000003e+01 1.888359999999999990e+24
2.381690000000000040e+01 1.887199999999999941e+24
2.552909999999999968e+01 1.883610000000000014e+24
2.736439999999999984e+01 1.881860000000000108e+24
2.933170000000000144e+01 1.879919999999999870e+24
3.144040000000000035e+01 1.877920000000000092e+24
3.370060000000000144e+01 1.877249999999999953e+24
3.612339999999999662e+01 1.875959999999999918e+24
3.872039999999999793e+01 1.875660000000000072e+24
4.150399999999999778e+01 1.875210000000000035e+24
4.448780000000000001e+01 1.879260000000000102e+24
4.768610000000000326e+01 1.887110000000000095e+24
5.111430000000000007e+01 1.899489999999999962e+24
5.478900000000000148e+01 1.919549999999999963e+24
5.872789999999999822e+01 1.948280000000000019e+24
6.294989999999999952e+01 1.988040000000000099e+24
6.747539999999999338e+01 2.039340000000000047e+24
7.232630000000000337e+01 2.103759999999999912e+24
7.752599999999999625e+01 2.181500000000000127e+24
8.309940000000000282e+01 2.273230000000000026e+24
8.907349999999999568e+01 2.377760000000000059e+24
9.547719999999999629e+01 2.494640000000000189e+24
1.023409999999999940e+02 2.619790000000000042e+24
1.096989999999999981e+02 2.752119999999999750e+24
1.175849999999999937e+02 2.888090000000000165e+24
1.260379999999999967e+02 3.028299999999999905e+24
1.350989999999999895e+02 3.169520000000000038e+24
1.448120000000000118e+02 3.310459999999999993e+24
1.552230000000000132e+02 3.449710000000000118e+24
1.663820000000000050e+02 3.586860000000000249e+24
1.783429999999999893e+02 3.722199999999999859e+24
1.911639999999999873e+02 3.854279999999999964e+24
2.049070000000000107e+02 3.984109999999999883e+24
2.196390000000000100e+02 4.109679999999999736e+24
2.354290000000000020e+02 4.236399999999999803e+24
2.523540000000000134e+02 4.363449999999999754e+24
2.704959999999999809e+02 4.488700000000000093e+24
2.899420000000000073e+02 4.614169999999999997e+24
3.107869999999999777e+02 4.739519999999999748e+24
3.331299999999999955e+02 4.867320000000000120e+24
3.570779999999999745e+02 4.994590000000000172e+24
3.827490000000000236e+02 5.126849999999999970e+24
4.102660000000000196e+02 5.263420000000000077e+24
4.397599999999999909e+02 5.401969999999999488e+24
4.713750000000000000e+02 5.544040000000000526e+24
5.052629999999999768e+02 5.690700000000000441e+24
5.415869999999999891e+02 5.842559999999999832e+24
5.805230000000000246e+02 5.998960000000000004e+24
6.222569999999999482e+02 6.161909999999999764e+24
6.669919999999999618e+02 6.329639999999999537e+24
7.149429999999999836e+02 6.503289999999999704e+24
7.663410000000000082e+02 6.684499999999999852e+24
8.214349999999999454e+02 6.873929999999999750e+24
8.804880000000000564e+02 7.071150000000000101e+24
9.437880000000000109e+02 7.277659999999999598e+24
1.011639999999999986e+03 7.494289999999999479e+24
1.084369999999999891e+03 7.722199999999999792e+24
1.162319999999999936e+03 7.959850000000000362e+24
1.245880000000000109e+03 8.214720000000000352e+24
1.335450000000000045e+03 8.489009999999999706e+24
1.431460000000000036e+03 8.771659999999999703e+24
1.534369999999999891e+03 9.079280000000000239e+24
1.644680000000000064e+03 9.414999999999999759e+24
1.762910000000000082e+03 9.763349999999999822e+24
1.889650000000000091e+03 1.014910000000000107e+25
2.025500000000000000e+03 1.055810000000000031e+25
2.171119999999999891e+03 1.099799999999999923e+25
2.327199999999999818e+03 1.147439999999999927e+25
2.494510000000000218e+03 1.199249999999999989e+25
2.673840000000000146e+03 1.255859999999999948e+25
2.866070000000000164e+03 1.317630000000000047e+25
3.072110000000000127e+03 1.383930000000000019e+25
3.292969999999999800e+03 1.456809999999999939e+25
